% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.026	1	1	103	7	2	2	573	0
1.075	1	1	108	6	2	18	4587	0
1.076	1	2	108	7	1	0	349	0
1.077	1	2	108	8	1	0	349	0
1.124	1	1	113	5	2	22	5861	0
1.125	1	2	113	6	1	14	3182	0
1.126	1	2	113	7	1	14	3182	0
1.135	1	2	114	6	1	14	3182	0
1.155	1	2	116	6	1	14	3182	0
1.16	1	2	117	1	1	14	3182	0
1.173	1	1	118	4	2	14	3182	0
1.174	1	2	118	5	1	22	5861	0
1.175	1	2	118	6	1	22	5861	0
1.176	1	2	118	7	1	22	5861	0
1.185	1	2	119	6	1	22	5861	0
1.199	1	2	120	10	1	22	5861	0
1.204	1	2	121	5	1	2	573	0
1.214	1	2	122	5	1	2	573	0
1.222	1	1	123	3	2	16	3822	0
1.223	1	2	123	4	1	2	277	0
1.223	1	1	123	4	2	16	1908	0
1.224	1	2	123	5	1	2	573	0
1.225	1	2	123	6	1	2	573	0
1.226	1	2	123	7	1	2	573	0
1.227	1	2	123	8	1	2	573	0
1.228	1	2	123	9	1	2	573	0
1.229	1	2	123	10	1	2	573	0
1.23	1	2	124	1	1	2	573	0
1.231	1	2	124	2	1	2	573	0
1.232	1	2	124	3	1	2	573	0
1.233	1	2	124	4	1	2	573	0
1.234	1	2	124	5	1	2	573	0
1.235	1	2	124	6	1	2	573	0
1.236	1	2	124	7	1	2	573	0
1.237	1	2	124	8	1	2	573	0
1.238	1	2	124	9	1	2	573	0
1.239	1	2	124	10	1	2	573	0
1.243	1	2	125	4	1	6	1287	0
1.244	1	2	125	5	1	6	1287	0
1.245	1	2	125	6	1	6	1287	0
1.246	1	2	125	7	1	6	1287	0
1.247	1	2	125	8	1	6	1287	0
1.258	1	2	126	9	1	6	1287	0
1.265	1	2	127	6	1	6	1287	0
1.271	1	1	128	2	2	12	2481	0
1.272	1	1	128	3	2	12	2481	0
1.273	1	2	128	4	1	6	1287	0
1.274	1	2	128	5	1	6	1287	0
1.275	1	2	128	6	1	6	1287	0
1.276	1	2	128	7	1	6	1287	0
1.277	1	2	128	8	1	6	1287	0
1.278	1	2	128	9	1	6	1287	0
1.279	1	2	128	10	1	6	1287	0
1.28	1	2	129	1	1	6	1287	0
1.281	1	2	129	2	1	20	5477	0
1.285	1	2	129	6	1	20	5477	0
1.286	1	2	129	7	1	20	5477	0
1.287	1	2	129	8	1	20	5477	0
1.295	1	2	130	6	1	20	5477	0
1.296	1	2	130	7	1	20	5477	0
1.305	1	2	131	6	1	20	5477	0
1.307	1	2	131	8	1	20	5477	0
1.308	1	2	131	9	1	20	5477	0
1.32	1	1	133	1	2	26	7708	0
1.321	1	1	133	2	2	26	7708	0
1.361	1	2	137	2	1	20	5477	0
1.362	1	2	137	3	1	20	5477	0
1.363	1	2	137	4	1	20	5477	0
1.366	1	2	137	7	1	20	5477	0
1.367	1	2	137	8	1	20	5477	0
1.368	1	2	137	9	1	20	5477	0
1.369	1	1	137	10	2	4	903	0
1.37	1	1	138	1	2	4	903	0
1.371	1	1	138	2	2	4	903	0
1.372	1	1	138	3	2	4	903	0
1.381	1	2	139	2	1	20	5477	0
1.382	1	2	139	3	1	20	5477	0
1.386	1	2	139	7	1	20	5477	0
1.387	1	2	139	8	1	20	5477	0
1.391	1	2	140	2	1	20	5477	0
1.392	1	2	140	3	1	20	5477	0
1.405	1	2	141	6	1	12	2481	0
1.406	1	2	141	7	1	12	2481	0
1.41	1	2	142	1	1	12	2481	0
1.411	1	2	142	2	1	12	2481	0
1.412	1	2	142	3	1	12	2481	0
1.413	1	2	142	4	1	12	2481	0
1.414	1	2	142	5	1	12	2481	0
1.415	1	2	142	6	1	12	2481	0
1.416	1	2	142	7	1	12	2481	0
1.417	1	2	142	8	1	12	2481	0
1.418	1	1	142	9	2	24	3422	0
1.418	1	2	142	9	1	20	2673	0
1.419	1	1	142	10	2	24	3422	0
1.419	1	2	142	10	1	20	2673	0
1.42	1	1	143	1	2	24	3422	0
1.42	1	2	143	1	1	20	2673	0
1.421	1	1	143	2	2	24	3422	0
1.421	1	2	143	2	1	20	2673	0
1.422	1	1	143	3	2	24	3422	0
1.422	1	2	143	3	1	20	2673	0
1.423	1	2	143	4	1	12	2481	0
1.437	1	2	144	8	1	12	2481	0
1.455	1	2	146	6	1	20	5477	0
1.456	1	2	146	7	1	20	5477	0
1.457	1	2	146	8	1	20	5477	0
1.458	1	2	146	9	1	20	5477	0
1.459	1	2	146	10	1	20	5477	0
1.46	1	2	147	1	1	20	5477	0
1.461	1	2	147	2	1	20	5477	0
1.462	1	2	147	3	1	20	5477	0
1.464	1	2	147	5	1	20	5477	0
1.466	1	2	147	7	1	20	5477	0
1.467	1	1	147	8	2	2	573	0
1.468	1	1	147	9	2	2	573	0
1.469	1	1	147	10	2	2	573	0
1.47	1	1	148	1	2	2	573	0
1.471	1	1	148	2	2	2	573	0
1.472	1	1	148	3	2	2	573	0
1.473	1	1	148	4	2	2	573	0
1.474	1	1	148	5	2	2	573	0
1.475	1	2	148	6	1	28	4587	0
1.475	1	1	148	6	2	2	277	0
1.505	1	2	151	6	1	28	4587	0
1.505	1	1	151	6	2	2	277	0
1.506	1	2	151	7	1	28	4587	0
1.506	1	1	151	7	2	2	277	0
1.507	1	2	151	8	1	28	4587	0
1.507	1	1	151	8	2	2	277	0
1.508	1	2	151	9	1	14	3182	0
1.509	1	2	151	10	1	14	3182	0
1.51	1	2	152	1	1	14	3182	0
1.517	1	2	152	8	1	14	1620	0
1.522	1	1	153	3	2	18	4587	0
1.523	1	1	153	4	2	18	4587	0
1.524	1	2	153	5	1	24	6882	0
1.534	1	2	154	5	1	24	6882	0
1.535	1	2	154	6	1	24	6882	0
1.544	1	2	155	5	1	24	6882	0
1.554	1	1	156	5	2	18	2292	0
1.554	1	2	156	5	1	24	3422	0
1.555	1	1	156	6	2	18	2292	0
1.555	1	2	156	6	1	24	3422	0
1.556	1	2	156	7	1	24	6882	0
1.557	1	2	156	8	1	24	6882	0
1.558	1	2	156	9	1	24	6882	0
1.559	1	2	156	10	1	24	6882	0
1.56	1	2	157	1	1	24	6882	0
1.565	1	2	157	6	1	4	903	0
1.566	1	2	157	7	1	4	903	0
1.567	1	2	157	8	1	4	903	0
1.571	1	1	158	2	2	18	4587	0
1.572	1	1	158	3	2	18	4587	0
1.573	1	1	158	4	2	18	4587	0
1.574	1	2	158	5	1	4	453	0
1.574	1	1	158	5	2	28	4587	0
1.575	1	1	158	6	2	18	4587	0
1.576	1	1	158	7	2	18	4587	0
1.577	1	1	158	8	2	18	4587	0
1.578	1	1	158	9	2	18	4587	0
1.579	1	1	158	10	2	18	4587	0
1.584	1	2	159	5	1	4	903	0
1.594	1	2	160	5	1	4	903	0
1.599	1	1	160	10	2	18	4587	0
1.603	1	2	161	4	1	24	3422	0
1.603	1	1	161	4	2	22	2865	0
1.604	1	2	161	5	1	22	5861	0
1.605	1	2	161	6	1	22	5861	0
1.606	1	2	161	7	1	22	5861	0
1.607	1	2	161	8	1	22	5861	0
1.608	1	2	161	9	1	22	5861	0
1.609	1	2	161	10	1	22	5861	0
1.61	1	2	162	1	1	22	5861	0
1.616	1	2	162	7	1	22	5861	0
1.62	1	1	163	1	2	6	1287	0
1.621	1	1	163	2	2	6	1287	0
1.622	1	1	163	3	2	6	1287	0
1.623	1	1	163	4	2	6	1287	0
1.624	1	1	163	5	2	6	1287	0
1.625	1	1	163	6	2	6	1287	0
1.626	1	2	163	7	1	24	3422	0
1.626	1	1	163	7	2	22	2865	0
1.627	1	1	163	8	2	6	1287	0
1.628	1	1	163	9	2	6	1287	0
1.629	1	1	163	10	2	6	1287	0
1.63	1	1	164	1	2	6	1287	0
1.631	1	1	164	2	2	6	1287	0
1.632	1	1	164	3	2	6	1287	0
1.633	1	1	164	4	2	6	1287	0
1.634	1	1	164	5	2	6	1287	0
1.635	1	1	164	6	2	6	1287	0
1.636	1	1	164	7	2	6	1287	0
1.637	1	2	164	8	1	24	3422	0
1.637	1	1	164	8	2	22	2865	0
1.638	1	1	164	9	2	6	1287	0
1.641	1	2	165	2	1	18	4587	0
1.648	1	1	165	9	2	28	9422	0
1.649	1	1	165	10	2	28	9422	0
1.652	1	2	166	3	1	18	4587	0
1.653	1	2	166	4	1	18	4587	0
1.654	1	2	166	5	1	18	4587	0
1.655	1	2	166	6	1	18	4587	0
1.658	1	2	166	9	1	18	4587	0
1.659	1	2	166	10	1	18	4587	0
1.662	1	2	167	3	1	18	4587	0
1.663	1	2	167	4	1	18	4587	0
1.669	1	1	167	10	2	28	9422	0
1.67	1	1	168	1	2	28	9422	0
1.671	1	1	168	2	2	28	9422	0
1.672	1	2	168	3	1	26	3822	0
1.672	1	1	168	3	2	28	4587	0
1.673	1	1	168	4	2	28	9422	0
1.674	1	1	168	5	2	28	9422	0
1.675	1	1	168	6	2	28	9422	0
1.676	1	1	168	7	2	28	9422	0
1.677	1	1	168	8	2	28	9422	0
1.69	1	2	170	1	1	12	2481	0
1.691	1	2	170	2	1	12	2481	0
1.697	1	1	170	8	2	12	2481	0
1.698	1	1	170	9	2	12	2481	0
1.7	1	2	171	1	1	12	2481	0
1.701	1	2	171	2	1	12	2481	0
1.702	1	2	171	3	1	12	2481	0
1.703	1	2	171	4	1	12	2481	0
1.704	1	2	171	5	1	12	2481	0
1.705	1	2	171	6	1	12	2481	0
1.706	1	2	171	7	1	12	2481	0
1.707	1	2	171	8	1	12	2481	0
1.708	1	2	171	9	1	12	2481	0
1.714	1	2	172	5	1	12	2481	0
1.715	1	2	172	6	1	12	2481	0
1.716	1	2	172	7	1	12	2481	0
1.717	1	2	172	8	1	12	2481	0
1.718	1	1	172	9	2	12	2481	0
1.719	1	1	172	10	2	12	2481	0
1.72	1	1	173	1	2	12	2481	0
1.721	1	2	173	2	1	18	2292	0
1.721	1	1	173	2	2	12	1239	0
1.722	1	1	173	3	2	22	5861	0
1.723	1	1	173	4	2	22	5861	0
1.724	1	1	173	5	2	22	5861	0
1.725	1	1	173	6	2	22	5861	0
1.726	1	1	173	7	2	22	5861	0
1.731	1	2	174	2	1	18	4587	0
1.735	1	2	174	6	1	18	4587	0
1.746	1	1	175	7	2	28	4587	0
1.746	1	2	175	7	1	18	2292	0
1.747	1	1	175	8	2	22	5861	0
1.75	1	2	176	1	1	18	4587	0
1.751	1	2	176	2	1	18	4587	0
1.752	1	2	176	3	1	18	4587	0
1.753	1	2	176	4	1	18	4587	0
1.754	1	2	176	5	1	18	4587	0
1.766	1	2	177	7	1	28	9422	0
1.767	1	1	177	8	2	28	9422	0
1.768	1	1	177	9	2	28	9422	0
1.769	1	1	177	10	2	28	9422	0
1.77	1	1	178	1	2	28	9422	0
1.771	1	1	178	2	2	28	9422	0
1.772	1	1	178	3	2	28	9422	0
1.773	1	1	178	4	2	28	9422	0
1.776	1	2	178	7	1	28	9422	0
1.777	1	2	178	8	1	28	9422	0
1.795	1	1	180	6	2	28	4587	0
1.795	1	2	180	6	1	28	4587	0
1.796	1	1	180	7	2	28	4587	0
1.796	1	2	180	7	1	28	4587	0
1.797	1	2	180	8	1	28	9422	0
1.799	1	2	180	10	1	28	9422	0
1.8	1	2	181	1	1	28	9422	0
1.801	1	2	181	2	1	4	903	0
1.802	1	2	181	3	1	4	903	0
1.803	1	2	181	4	1	4	903	0
1.804	1	2	181	5	1	4	903	0
1.805	1	2	181	6	1	4	903	0
1.806	1	2	181	7	1	4	903	0
1.807	1	2	181	8	1	4	903	0
1.808	1	2	181	9	1	4	903	0
1.809	1	2	181	10	1	4	903	0
1.81	1	2	182	1	1	4	903	0
1.811	1	2	182	2	1	4	903	0
1.812	1	2	182	3	1	4	903	0
1.813	1	2	182	4	1	4	903	0
1.816	1	1	182	7	2	28	4587	0
1.816	1	2	182	7	1	4	453	0
1.817	1	1	182	8	2	26	7708	0
1.818	1	1	182	9	2	26	7708	0
1.819	1	1	182	10	2	26	7708	0
1.82	1	1	183	1	2	26	7708	0
1.821	1	1	183	2	2	26	7708	0
1.822	1	1	183	3	2	26	7708	0
1.825	1	2	183	6	1	4	903	0
1.826	1	2	183	7	1	4	903	0
1.827	1	2	183	8	1	4	903	0
1.836	1	2	184	7	1	4	903	0
1.837	1	2	184	8	1	4	903	0
1.844	1	1	185	5	2	20	2673	0
1.844	1	2	185	5	1	28	4587	0
1.845	1	1	185	6	2	20	2673	0
1.845	1	2	185	6	1	28	4587	0
1.846	1	2	185	7	1	24	6882	0
1.847	1	2	185	8	1	24	6882	0
1.848	1	2	185	9	1	24	6882	0
1.849	1	2	185	10	1	24	6882	0
1.85	1	2	186	1	1	24	6882	0
1.856	1	2	186	7	1	24	6882	0
1.859	1	2	186	10	1	24	6882	0
1.86	1	2	187	1	1	24	6882	0
1.865	1	1	187	6	2	20	5477	0
1.866	1	1	187	7	2	20	5477	0
1.867	1	2	187	8	1	24	3422	0
1.867	1	1	187	8	2	26	3822	0
1.868	1	2	187	9	1	24	3422	0
1.868	1	1	187	9	2	26	3822	0
1.869	1	1	187	10	2	20	5477	0
1.87	1	1	188	1	2	20	5477	0
1.871	1	1	188	2	2	20	5477	0
1.872	1	1	188	3	2	20	5477	0
1.873	1	1	188	4	2	20	5477	0
1.874	1	2	188	5	1	24	6882	0
1.875	1	2	188	6	1	24	6882	0
1.886	1	2	189	7	1	16	3822	0
1.887	1	2	189	8	1	16	3822	0
1.893	1	1	190	4	2	20	2673	0
1.893	1	2	190	4	1	16	1908	0
1.894	1	1	190	5	2	20	2673	0
1.894	1	2	190	5	1	16	1908	0
1.895	1	2	190	6	1	16	3822	0
1.896	1	2	190	7	1	16	3822	0
1.897	1	2	190	8	1	16	3822	0
1.898	1	2	190	9	1	16	3822	0
1.899	1	2	190	10	1	16	3822	0
1.907	1	2	191	8	1	16	3822	0
1.908	1	2	191	9	1	16	3822	0
1.909	1	2	191	10	1	16	3822	0
1.91	1	2	192	1	1	16	3822	0
1.911	1	2	192	2	1	16	3822	0
1.912	1	2	192	3	1	16	3822	0
1.913	1	2	192	4	1	16	3822	0
1.914	1	1	192	5	2	20	5477	0
1.915	1	1	192	6	2	20	5477	0
1.916	1	1	192	7	2	20	5477	0
1.917	1	1	192	8	2	20	5477	0
1.918	1	1	192	9	2	20	5477	0
1.919	1	1	192	10	2	20	5477	0
1.92	1	1	193	1	2	20	5477	0
1.926	1	2	193	7	1	4	903	0
1.935	1	2	194	6	1	4	903	0
1.936	1	2	194	7	1	4	903	0
1.937	1	2	194	8	1	4	903	0
1.938	1	2	194	9	1	4	903	0
1.939	1	2	194	10	1	4	903	0
1.94	1	2	195	1	1	4	903	0
1.941	1	2	195	2	1	4	903	0
1.942	1	2	195	3	1	4	903	0
1.943	1	2	195	4	1	4	903	0
1.944	1	2	195	5	1	4	903	0
1.945	1	2	195	6	1	4	903	0
1.946	1	2	195	7	1	4	903	0
1.947	1	2	195	8	1	4	903	0
1.948	1	2	195	9	1	4	903	0
1.949	1	2	195	10	1	4	903	0
1.95	1	2	196	1	1	4	903	0
1.951	1	2	196	2	1	4	903	0
1.952	1	2	196	3	1	4	903	0
1.953	1	2	196	4	1	4	903	0
1.957	1	2	196	8	1	4	903	0
1.958	1	2	196	9	1	4	903	0
1.959	1	2	196	10	1	4	903	0
1.96	1	2	197	1	1	4	903	0
1.961	1	2	197	2	1	26	7708	0
1.963	1	1	197	4	2	14	3182	0
1.964	1	1	197	5	2	14	3182	0
1.965	1	1	197	6	2	14	3182	0
1.966	1	1	197	7	2	14	3182	0
1.967	1	2	197	8	1	26	3822	0
1.967	1	1	197	8	2	14	1620	0
1.968	1	1	197	9	2	14	3182	0
1.975	1	2	198	6	1	26	7708	0
1.976	1	2	198	7	1	26	7708	0
1.984	1	2	199	5	1	26	7708	0
1.985	1	2	199	6	1	26	7708	0
1.986	1	2	199	7	1	26	7708	0
1.987	1	2	199	8	1	26	7708	0
1.988	1	2	199	9	1	26	7708	0
1.989	1	2	199	10	1	26	7708	0
1.99	1	2	200	1	1	26	7708	0
1.991	1	2	200	2	1	26	7708	0
1.992	1	2	200	3	1	26	7708	0
1.993	1	2	200	4	1	26	7708	0
1.994	1	2	200	5	1	26	7708	0
1.999	1	2	200	10	1	26	7708	0
2	1	2	201	1	1	26	7708	0
2.009	1	2	201	10	1	26	7708	0
2.01	1	2	202	1	1	26	7708	0
2.012	1	1	202	3	2	28	9422	0
2.013	1	1	202	4	2	28	9422	0
2.014	1	1	202	5	2	28	9422	0
2.015	1	1	202	6	2	28	9422	0
2.016	1	1	202	7	2	28	9422	0
2.02	1	2	203	1	1	26	7708	0
2.025	1	2	203	6	1	26	7708	0
2.033	1	2	204	4	1	26	7708	0
2.034	1	2	204	5	1	26	7708	0
2.035	1	2	204	6	1	26	7708	0
2.036	1	2	204	7	1	26	7708	0
2.037	1	2	204	8	1	26	7708	0
2.038	1	2	204	9	1	26	7708	0
2.041	1	2	205	2	1	14	3182	0
2.042	1	2	205	3	1	14	3182	0
2.051	1	2	206	2	1	14	3182	0
2.052	1	2	206	3	1	14	3182	0
2.058	1	2	206	9	1	14	3182	0
2.059	1	2	206	10	1	14	3182	0
2.061	1	1	207	2	2	24	6882	0
2.062	1	1	207	3	2	24	6882	0
2.063	1	1	207	4	2	24	6882	0
2.068	1	2	207	9	1	14	3182	0
2.083	1	2	209	4	1	12	2481	0
2.084	1	2	209	5	1	12	2481	0
2.085	1	2	209	6	1	12	2481	0
2.086	1	2	209	7	1	12	2481	0
2.087	1	2	209	8	1	12	2481	0
2.088	1	2	209	9	1	12	2481	0
2.089	1	2	209	10	1	12	2481	0
2.09	1	2	210	1	1	12	2481	0
2.091	1	2	210	2	1	12	2481	0
2.094	1	2	210	5	1	12	2481	0
2.095	1	2	210	6	1	12	2481	0
2.096	1	2	210	7	1	12	2481	0
2.097	1	2	210	8	1	12	2481	0
2.098	1	2	210	9	1	12	2481	0
2.101	1	2	211	2	1	12	2481	0
2.102	1	2	211	3	1	12	2481	0
2.103	1	2	211	4	1	12	2481	0
2.11	1	1	212	1	2	6	645	0
2.11	1	2	212	1	1	28	4587	0
2.111	1	1	212	2	2	6	1287	0
2.112	1	1	212	3	2	6	1287	0
2.12	1	2	213	1	1	12	2481	0
2.125	1	2	213	6	1	6	1287	0
2.126	1	2	213	7	1	6	1287	0
2.132	1	2	214	3	1	6	1287	0
2.133	1	2	214	4	1	6	1287	0
2.134	1	2	214	5	1	6	1287	0
2.135	1	2	214	6	1	6	1287	0
2.136	1	2	214	7	1	6	1287	0
2.137	1	2	214	8	1	6	1287	0
2.138	1	2	214	9	1	6	1287	0
2.139	1	2	214	10	1	6	1287	0
2.14	1	2	215	1	1	6	1287	0
2.141	1	2	215	2	1	6	1287	0
2.142	1	2	215	3	1	6	1287	0
2.143	1	2	215	4	1	6	1287	0
2.144	1	2	215	5	1	6	1287	0
2.145	1	2	215	6	1	6	1287	0
2.146	1	2	215	7	1	6	1287	0
2.147	1	2	215	8	1	6	1287	0
2.148	1	2	215	9	1	6	1287	0
2.149	1	2	215	10	1	6	1287	0
2.15	1	2	216	1	1	6	1287	0
2.151	1	2	216	2	1	6	1287	0
2.152	1	2	216	3	1	6	1287	0
2.153	1	2	216	4	1	6	1287	0
2.154	1	2	216	5	1	6	1287	0
2.155	1	2	216	6	1	6	1287	0
2.156	1	2	216	7	1	6	1287	0
2.157	1	2	216	8	1	6	1287	0
2.158	1	2	216	9	1	6	1287	0
2.159	1	1	216	10	2	22	5861	0
2.16	1	1	217	1	2	22	5861	0
2.161	1	1	217	2	2	22	5861	0
2.162	1	1	217	3	2	24	6882	0
2.164	1	2	217	5	1	16	3822	0
2.17	1	2	218	1	1	16	3822	0
2.174	1	2	218	5	1	16	3822	0
2.175	1	2	218	6	1	16	3822	0
2.176	1	2	218	7	1	16	3822	0
2.182	1	2	219	3	1	16	3822	0
2.183	1	2	219	4	1	16	3822	0
2.184	1	2	219	5	1	16	3822	0
2.185	1	2	219	6	1	16	3822	0
2.186	1	2	219	7	1	16	3822	0
2.189	1	2	219	10	1	16	3822	0
2.19	1	2	220	1	1	16	3822	0
2.191	1	2	220	2	1	16	3822	0
2.192	1	2	220	3	1	16	3822	0
2.194	1	2	220	5	1	16	3822	0
2.195	1	2	220	6	1	16	3822	0
2.196	1	2	220	7	1	16	3822	0
2.197	1	2	220	8	1	16	3822	0
2.198	1	2	220	9	1	16	3822	0
2.204	1	2	221	5	1	14	3182	0
2.207	1	2	221	8	1	14	3182	0
2.208	1	1	221	9	2	12	2481	0
2.209	1	1	221	10	2	12	2481	0
2.21	1	1	222	1	2	12	2481	0
2.214	1	2	222	5	1	14	3182	0
2.219	1	2	222	10	1	14	3182	0
2.22	1	2	223	1	1	14	3182	0
2.221	1	2	223	2	1	14	3182	0
2.224	1	2	223	5	1	14	3182	0
2.225	1	2	223	6	1	14	3182	0
2.226	1	2	223	7	1	14	3182	0
2.227	1	2	223	8	1	14	3182	0
2.228	1	2	223	9	1	14	3182	0
2.231	1	2	224	2	1	14	3182	0
2.232	1	2	224	3	1	14	3182	0
2.233	1	2	224	4	1	14	3182	0
2.234	1	2	224	5	1	14	3182	0
2.235	1	2	224	6	1	14	3182	0
2.238	1	2	224	9	1	14	3182	0
2.239	1	2	224	10	1	14	3182	0
2.253	1	2	226	4	1	0	349	0
2.254	1	2	226	5	1	0	349	0
2.257	1	1	226	8	2	26	7708	0
2.258	1	1	226	9	2	26	7708	0
2.259	1	1	226	10	2	26	7708	0
2.263	1	2	227	4	1	0	349	0
2.264	1	2	227	5	1	0	349	0
2.265	1	2	227	6	1	0	349	0
2.266	1	2	227	7	1	0	349	0
2.269	1	2	227	10	1	0	349	0
2.27	1	2	228	1	1	0	349	0
2.271	1	2	228	2	1	0	349	0
2.273	1	2	228	4	1	0	349	0
2.274	1	2	228	5	1	0	349	0
2.275	1	2	228	6	1	0	349	0
2.29	1	2	230	1	1	18	4587	0
2.3	1	2	231	1	1	18	4587	0
2.301	1	2	231	2	1	18	4587	0
2.302	1	2	231	3	1	18	4587	0
2.306	1	1	231	7	2	6	1287	0
2.307	1	1	231	8	2	6	1287	0
2.308	1	1	231	9	2	6	1287	0
2.312	1	2	232	3	1	18	4587	0
2.313	1	2	232	4	1	18	4587	0
2.314	1	2	232	5	1	18	4587	0
2.315	1	2	232	6	1	18	4587	0
2.316	1	2	232	7	1	18	4587	0
2.317	1	2	232	8	1	18	4587	0
2.318	1	2	232	9	1	18	4587	0
2.319	1	2	232	10	1	18	4587	0
2.328	1	2	233	9	1	28	9422	0
2.329	1	2	233	10	1	28	9422	0
2.33	1	2	234	1	1	28	9422	0
2.338	1	2	234	9	1	28	9422	0
2.35	1	2	236	1	1	28	9422	0
2.351	1	2	236	2	1	28	9422	0
2.355	1	1	236	6	2	20	5477	0
2.356	1	1	236	7	2	20	5477	0
2.357	1	2	236	8	1	28	9422	0
2.36	1	2	237	1	1	28	9422	0
2.401	1	2	241	2	1	12	2481	0
2.402	1	2	241	3	1	12	2481	0
2.403	1	2	241	4	1	12	2481	0
2.404	1	1	241	5	2	22	2865	0
2.404	1	2	241	5	1	12	1239	0
2.405	1	1	241	6	2	2	573	0
2.407	1	2	241	8	1	12	2481	0
2.408	1	2	241	9	1	12	2481	0
2.409	1	2	241	10	1	12	2481	0
2.41	1	2	242	1	1	12	2481	0
2.411	1	2	242	2	1	12	2481	0
2.412	1	2	242	3	1	12	2481	0
2.413	1	2	242	4	1	12	2481	0
2.414	1	2	242	5	1	12	2481	0
2.415	1	2	242	6	1	12	2481	0
2.418	1	2	242	9	1	12	2481	0
2.419	1	2	242	10	1	12	2481	0
2.42	1	2	243	1	1	12	2481	0
2.438	1	2	244	9	1	12	2481	0
2.439	1	2	244	10	1	12	2481	0
2.44	1	2	245	1	1	12	2481	0
2.441	1	2	245	2	1	14	3182	0
2.45	1	2	246	1	1	14	3182	0
2.451	1	2	246	2	1	14	3182	0
2.452	1	2	246	3	1	14	3182	0
2.453	1	1	246	4	2	6	645	0
2.453	1	2	246	4	1	18	2292	0
2.454	1	1	246	5	2	6	645	0
2.454	1	2	246	5	1	18	2292	0
2.455	1	2	246	6	1	14	3182	0
2.456	1	2	246	7	1	14	3182	0
2.457	1	2	246	8	1	14	3182	0
2.458	1	2	246	9	1	14	3182	0
2.466	1	2	247	7	1	14	3182	0
2.467	1	2	247	8	1	14	3182	0
2.468	1	2	247	9	1	14	3182	0
2.47	1	2	248	1	1	14	3182	0
2.48	1	2	249	1	1	14	3182	0
2.502	1	1	251	3	2	22	2865	0
2.503	1	1	251	4	2	22	2865	0
2.521	1	2	253	2	1	24	6882	0
2.522	1	2	253	3	1	24	6882	0
2.525	1	2	253	6	1	24	6882	0
2.526	1	2	253	7	1	24	6882	0
2.54	1	2	255	1	1	24	6882	0
2.55	1	2	256	1	1	24	6882	0
2.551	1	1	256	2	2	2	573	0
2.552	1	1	256	3	2	2	573	0
2.565	1	2	257	6	1	16	3822	0
2.57	1	2	258	1	1	16	3822	0
2.571	1	2	258	2	1	16	3822	0
2.572	1	2	258	3	1	16	3822	0
2.573	1	2	258	4	1	16	3822	0
2.574	1	2	258	5	1	16	3822	0
2.581	1	2	259	2	1	16	3822	0
2.582	1	2	259	3	1	16	3822	0
2.591	1	2	260	2	1	16	3822	0
2.597	1	2	260	8	1	16	3822	0
2.6	1	1	261	1	2	10	2196	0
2.601	1	1	261	2	2	10	2196	0
2.614	1	2	262	5	1	4	903	0
2.615	1	2	262	6	1	4	903	0
2.616	1	2	262	7	1	4	903	0
2.617	1	2	262	8	1	4	903	0
2.618	1	2	262	9	1	4	903	0
2.619	1	2	262	10	1	4	903	0
2.62	1	2	263	1	1	4	903	0
2.621	1	2	263	2	1	4	903	0
2.622	1	2	263	3	1	4	903	0
2.623	1	2	263	4	1	4	903	0
2.624	1	2	263	5	1	4	903	0
2.625	1	2	263	6	1	4	903	0
2.626	1	2	263	7	1	4	903	0
2.627	1	2	263	8	1	4	903	0
2.628	1	2	263	9	1	4	903	0
2.629	1	2	263	10	1	4	903	0
2.63	1	2	264	1	1	4	903	0
2.631	1	2	264	2	1	4	903	0
2.632	1	2	264	3	1	4	903	0
2.633	1	2	264	4	1	4	903	0
2.634	1	2	264	5	1	4	903	0
2.635	1	2	264	6	1	4	903	0
2.636	1	2	264	7	1	4	903	0
2.637	1	2	264	8	1	4	903	0
2.638	1	2	264	9	1	4	903	0
2.639	1	2	264	10	1	4	903	0
2.64	1	2	265	1	1	4	903	0
2.641	1	2	265	2	1	18	4587	0
2.648	1	2	265	9	1	18	4587	0
2.649	1	1	265	10	2	8	1764	0
2.65	1	1	266	1	2	8	1764	0
2.658	1	2	266	9	1	18	4587	0
2.663	1	2	267	4	1	18	4587	0
2.664	1	2	267	5	1	18	4587	0
2.665	1	2	267	6	1	18	4587	0
2.666	1	2	267	7	1	18	4587	0
2.667	1	2	267	8	1	18	4587	0
2.668	1	2	267	9	1	18	4587	0
2.669	1	2	267	10	1	18	4587	0
2.67	1	2	268	1	1	18	4587	0
2.671	1	2	268	2	1	18	4587	0
2.672	1	2	268	3	1	18	4587	0
2.673	1	2	268	4	1	18	4587	0
2.674	1	2	268	5	1	18	4587	0
2.675	1	2	268	6	1	18	4587	0
2.688	1	2	269	9	1	28	9422	0
2.689	1	2	269	10	1	28	9422	0
2.698	1	1	270	9	2	14	3182	0
2.7	1	2	271	1	1	28	9422	0
2.707	1	2	271	8	1	28	9422	0
2.708	1	2	271	9	1	28	9422	0
2.709	1	2	271	10	1	28	9422	0
2.712	1	2	272	3	1	28	9422	0
2.713	1	2	272	4	1	28	9422	0
2.714	1	2	272	5	1	28	9422	0
2.715	1	2	272	6	1	28	9422	0
2.716	1	2	272	7	1	28	9422	0
2.717	1	2	272	8	1	28	9422	0
